,time_task,time_trial,state,obs,count_trial,count_block,p_trans,dominant_trans,high_state,planet,action,is_error,reward,transition,rewardplanet,randomplanet,p_reward_high,p_reward_low,p_ambiguity,p_switch_reward,p_switch_transition,ps_high_state,ps_low_state,ps_common_trans,ps_ambiguity,is_random_common0,spaceship
0,28233,1,stage1,2.0,32,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28234,1,stage1,2.0,33,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28235,1,stage1,2.0,34,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28236,1,stage1,2.0,35,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28237,1,stage1,2.0,36,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28238,1,stage1,2.0,37,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28239,1,stage1,2.0,38,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28240,1,stage1,2.0,39,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28241,1,stage1,2.0,40,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28242,1,stage1,2.0,41,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28243,1,stage1,2.0,42,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28244,1,stage1,2.0,43,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28245,1,stage1,2.0,44,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28246,1,stage1,2.0,45,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28247,1,stage1,2.0,46,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28248,1,stage1,2.0,47,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28249,1,stage1,2.0,48,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28250,1,stage1,2.0,49,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28251,1,stage1,2.0,50,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28252,1,stage1,2.0,51,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28253,1,stage1,2.0,52,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28254,1,stage1,2.0,53,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28255,1,stage1,2.0,54,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28256,1,stage1,2.0,55,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28257,1,stage1,2.0,56,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28258,1,stage1,2.0,57,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28259,1,stage1,2.0,58,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28260,1,stage1,2.0,59,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28261,1,stage1,2.0,60,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28262,1,stage1,2.0,61,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28263,1,stage1,2.0,62,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28264,1,stage1,2.0,63,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28265,1,stage1,2.0,64,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28266,1,stage1,2.0,65,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28267,1,stage1,2.0,66,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28268,1,stage1,2.0,67,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28269,1,stage1,2.0,68,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28270,1,stage1,2.0,69,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28271,1,stage1,2.0,70,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28272,1,stage1,2.0,71,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28273,1,stage1,2.0,72,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28274,1,stage1,2.0,73,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28275,1,stage1,2.0,74,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28276,1,stage1,2.0,75,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28277,1,stage1,2.0,76,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28278,1,stage1,2.0,77,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28279,1,stage1,2.0,78,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28280,1,stage1,2.0,79,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28281,1,stage1,2.0,80,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28282,1,stage1,2.0,81,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28283,1,stage1,2.0,82,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28284,1,stage1,2.0,83,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28285,1,stage1,2.0,84,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28286,1,stage1,2.0,85,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28287,1,stage1,2.0,86,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28288,1,stage1,2.0,87,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28289,1,stage1,2.0,88,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28290,1,stage1,2.0,89,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28291,1,stage1,2.0,90,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28292,1,stage1,2.0,91,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28293,1,stage1,2.0,92,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28294,1,stage1,2.0,93,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28295,1,stage1,2.0,94,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28296,1,stage1,2.0,95,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28297,1,stage1,2.0,96,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28298,1,stage1,2.0,97,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28299,1,stage1,2.0,98,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28300,1,stage1,2.0,99,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28301,1,stage1,2.0,100,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28302,1,stage1,2.0,101,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28303,1,stage1,2.0,102,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28304,1,stage1,2.0,103,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28305,1,stage1,2.0,104,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28306,1,stage1,2.0,105,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28307,1,stage1,2.0,106,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28308,1,stage1,2.0,107,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28309,1,stage1,2.0,108,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28310,1,stage1,2.0,109,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28311,1,stage1,2.0,110,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28312,1,stage1,2.0,111,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28313,1,stage1,2.0,112,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28314,1,stage1,2.0,113,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28315,1,stage1,2.0,114,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28316,1,stage1,2.0,115,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28317,1,stage1,2.0,116,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28318,1,stage1,2.0,117,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28319,1,stage1,2.0,118,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28320,1,stage1,2.0,119,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28321,1,stage1,2.0,120,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28322,1,stage1,2.0,121,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28323,1,stage1,2.0,122,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28324,1,stage1,2.0,123,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28325,1,stage1,2.0,124,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28326,1,stage1,2.0,125,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28327,1,stage1,2.0,126,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28328,1,stage1,2.0,127,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28329,1,stage1,2.0,128,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28330,1,stage1,2.0,129,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28331,1,stage1,2.0,130,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28332,1,stage1,2.0,131,94,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28333,1,stage1,2.0,132,94,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28334,1,stage1,2.0,133,94,"[0.0, 0.0]",2,0,1,0,False,0.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28335,1,stage1,2.0,134,94,"[0.0, 0.0]",2,0,1,0,False,0.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28336,1,stage1,2.0,135,94,"[0.0, 0.0]",2,0,1,0,False,0.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28337,1,stage1,2.0,136,94,"[0.0, 0.0]",2,0,1,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,28338,1,stage1,1.0,137,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28339,1,stage1,1.0,138,94,"[0.0, 0.0]",2,0,0,1,False,0.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28340,1,stage1,1.0,139,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28341,1,stage1,1.0,140,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28342,1,stage1,1.0,141,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28343,1,stage1,1.0,142,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28344,1,stage1,1.0,143,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28345,1,stage1,1.0,144,94,"[0.0, 0.0]",2,0,0,1,False,0.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28346,1,stage1,1.0,145,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28347,1,stage1,1.0,146,94,"[0.0, 0.0]",2,0,0,1,False,0.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28348,1,stage1,1.0,147,94,"[0.0, 0.0]",2,0,0,1,False,0.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28349,1,stage1,1.0,148,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28350,1,stage1,1.0,149,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28351,1,stage1,1.0,150,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28352,1,stage1,1.0,151,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28353,1,stage1,1.0,152,94,"[0.0, 0.0]",2,0,0,1,False,0.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28354,1,stage1,1.0,153,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28355,1,stage1,1.0,154,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28356,1,stage1,1.0,155,94,"[0.0, 0.0]",2,0,0,1,False,0.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28357,1,stage1,1.0,156,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28358,1,stage1,1.0,157,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28359,1,stage1,1.0,158,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28360,1,stage1,1.0,159,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28361,1,stage1,1.0,160,94,"[0.0, 0.0]",2,0,0,1,False,0.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28362,1,stage1,1.0,161,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28363,1,stage1,1.0,162,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28364,1,stage1,1.0,163,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28365,1,stage1,1.0,164,94,"[0.0, 0.0]",2,0,0,1,False,0.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28366,1,stage1,1.0,165,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28367,1,stage1,1.0,166,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28368,1,stage1,1.0,167,94,"[0.0, 0.0]",2,0,0,1,False,0.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28369,1,stage1,1.0,168,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28370,1,stage1,1.0,169,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28371,1,stage1,1.0,170,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28372,1,stage1,1.0,171,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,28373,1,stage1,1.0,172,94,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
