,obs,tot_t,stage,is_done,obs_next,reward,action,blockID,trialID,t,transition,randomplanet,rewardplanet,highstate,p_ambiguity,p_trans,p_reward_high,p_reward_low
77,1.0,78,1,False,1.0,0.0,1,1,78,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
78,1.0,79,1,False,1.0,0.0,1,1,79,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
79,1.0,80,1,False,1.0,0.0,1,1,80,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
80,1.0,81,1,False,2.0,1.0,0,1,81,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
81,2.0,82,1,False,2.0,0.0,0,1,82,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
82,2.0,83,1,False,1.0,1.0,1,1,83,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
83,1.0,84,1,False,1.0,1.0,1,1,84,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
84,1.0,85,1,False,1.0,0.0,1,1,85,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
85,1.0,86,1,False,1.0,1.0,1,1,86,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
86,1.0,87,1,False,1.0,0.0,1,1,87,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
87,1.0,88,1,False,1.0,0.0,1,1,88,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
88,1.0,89,1,False,2.0,0.0,0,1,89,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
89,2.0,90,1,False,1.0,0.0,1,1,90,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
90,1.0,91,1,False,2.0,0.0,0,1,91,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
91,2.0,92,1,False,2.0,0.0,0,1,92,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
92,2.0,93,1,False,1.0,1.0,1,1,93,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
93,1.0,94,1,False,1.0,1.0,1,1,94,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
94,1.0,95,1,False,1.0,1.0,1,1,95,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
95,1.0,96,1,False,1.0,1.0,1,1,96,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
96,1.0,97,1,False,1.0,0.0,1,1,97,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
97,1.0,98,1,False,1.0,0.0,1,1,98,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
98,1.0,99,1,False,1.0,1.0,1,1,99,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
99,1.0,100,1,False,1.0,1.0,1,1,100,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
100,1.0,101,1,False,1.0,0.0,1,1,101,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
101,1.0,102,1,False,1.0,1.0,1,1,102,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
102,1.0,103,1,False,1.0,1.0,1,1,103,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
103,1.0,104,1,False,1.0,0.0,1,1,104,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
104,1.0,105,1,False,1.0,1.0,1,1,105,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
105,1.0,106,1,False,1.0,0.0,1,1,106,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
106,1.0,107,1,False,1.0,1.0,1,1,107,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
107,1.0,108,1,False,1.0,1.0,1,1,108,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
108,1.0,109,1,False,1.0,1.0,1,1,109,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
109,1.0,110,1,False,1.0,1.0,1,1,110,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
110,1.0,111,1,False,1.0,0.0,1,1,111,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
111,1.0,112,1,False,1.0,1.0,1,1,112,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
112,1.0,113,1,False,1.0,1.0,1,1,113,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
113,1.0,114,1,False,1.0,0.0,1,1,114,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
114,1.0,115,1,False,1.0,1.0,1,1,115,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
115,1.0,116,1,False,1.0,1.0,1,1,116,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
116,1.0,117,1,False,1.0,1.0,1,1,117,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
117,1.0,118,1,False,1.0,1.0,1,1,118,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
118,1.0,119,1,False,1.0,0.0,1,1,119,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
119,1.0,120,1,False,1.0,1.0,1,1,120,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
120,1.0,121,1,False,1.0,1.0,1,1,121,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
121,1.0,122,1,False,1.0,1.0,1,1,122,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
122,1.0,123,1,False,1.0,1.0,1,1,123,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
123,1.0,124,1,False,1.0,0.0,1,1,124,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
124,1.0,125,1,False,1.0,1.0,1,1,125,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
125,1.0,126,1,False,1.0,1.0,1,1,126,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
126,1.0,127,1,False,1.0,0.0,1,1,127,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
127,1.0,128,1,False,1.0,0.0,1,1,128,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
128,1.0,129,1,False,1.0,1.0,1,1,129,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
129,1.0,130,1,False,1.0,1.0,1,1,130,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
130,1.0,131,1,False,1.0,0.0,1,1,131,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
131,1.0,132,1,False,1.0,1.0,1,1,132,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
132,1.0,133,1,False,1.0,0.0,1,1,133,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
133,1.0,134,1,False,1.0,1.0,1,1,134,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
134,1.0,135,1,False,1.0,1.0,1,1,135,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
135,1.0,136,1,False,1.0,1.0,1,1,136,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
136,1.0,137,1,False,1.0,1.0,1,1,137,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
137,1.0,138,1,False,1.0,0.0,1,1,138,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
138,1.0,139,1,False,1.0,1.0,1,1,139,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
139,1.0,140,1,False,1.0,0.0,1,1,140,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
140,1.0,141,1,False,1.0,1.0,1,1,141,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
141,1.0,142,1,False,1.0,0.0,1,1,142,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
142,1.0,143,1,False,1.0,1.0,1,1,143,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
143,1.0,144,1,False,1.0,1.0,1,1,144,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
144,1.0,145,1,False,1.0,1.0,1,1,145,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
145,1.0,146,1,False,1.0,0.0,1,1,146,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
146,1.0,147,1,False,1.0,1.0,1,1,147,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
147,1.0,148,1,False,1.0,1.0,1,1,148,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
148,1.0,149,1,False,1.0,1.0,1,1,149,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
149,1.0,150,1,False,1.0,1.0,1,1,150,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
150,1.0,151,1,False,1.0,0.0,1,1,151,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
151,1.0,152,1,False,1.0,0.0,1,1,152,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
152,1.0,153,1,False,1.0,0.0,1,1,153,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
153,1.0,154,1,False,1.0,1.0,1,1,154,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
154,1.0,155,1,False,1.0,1.0,1,1,155,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
155,1.0,156,1,False,1.0,1.0,1,1,156,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
156,1.0,157,1,False,1.0,1.0,1,1,157,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
157,1.0,158,1,False,1.0,0.0,1,1,158,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
158,1.0,159,1,False,1.0,0.0,1,1,159,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
159,1.0,160,1,False,1.0,0.0,1,1,160,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
160,1.0,161,1,False,2.0,0.0,0,1,161,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
161,2.0,162,1,False,1.0,1.0,1,1,162,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
162,1.0,163,1,False,1.0,1.0,1,1,163,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
163,1.0,164,1,False,1.0,1.0,1,1,164,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
164,1.0,165,1,False,1.0,1.0,1,1,165,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
165,1.0,166,1,False,1.0,1.0,1,1,166,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
166,1.0,167,1,False,1.0,0.0,1,1,167,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
167,1.0,168,1,False,1.0,1.0,1,1,168,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
168,1.0,169,1,False,1.0,0.0,1,1,169,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
169,1.0,170,1,False,1.0,0.0,1,1,170,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
170,1.0,171,1,False,1.0,1.0,1,1,171,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
171,1.0,172,1,False,1.0,1.0,1,1,172,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
172,1.0,173,1,False,1.0,0.0,1,1,173,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
173,1.0,174,1,False,1.0,1.0,1,1,174,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
174,1.0,175,1,False,1.0,1.0,1,1,175,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
175,1.0,176,1,False,1.0,0.0,1,1,176,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
176,1.0,177,1,False,1.0,1.0,1,1,177,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
177,1.0,178,1,False,1.0,0.0,1,1,178,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
178,1.0,179,1,False,1.0,0.0,1,1,179,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
179,1.0,180,1,False,1.0,1.0,1,1,180,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
180,1.0,181,1,False,1.0,1.0,1,1,181,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
181,1.0,182,1,False,1.0,1.0,1,1,182,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
182,1.0,183,1,False,1.0,0.0,1,1,183,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
183,1.0,184,1,False,1.0,0.0,1,1,184,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
184,1.0,185,1,False,1.0,0.0,1,1,185,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
185,1.0,186,1,False,2.0,1.0,0,1,186,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
186,2.0,187,1,False,2.0,0.0,0,1,187,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
187,2.0,188,1,False,1.0,0.0,1,1,188,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
188,1.0,189,1,False,2.0,0.0,0,1,189,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
189,2.0,190,1,False,2.0,0.0,0,1,190,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
190,2.0,191,1,False,1.0,1.0,1,1,191,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
191,1.0,192,1,False,1.0,1.0,1,1,192,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
192,1.0,193,1,False,1.0,1.0,1,1,193,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
193,1.0,194,1,False,1.0,0.0,1,1,194,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
194,1.0,195,1,False,1.0,0.0,1,1,195,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
195,1.0,196,1,False,1.0,1.0,1,1,196,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
196,1.0,197,1,False,1.0,1.0,1,1,197,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
197,1.0,198,1,False,1.0,0.0,1,1,198,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
198,1.0,199,1,False,1.0,0.0,1,1,199,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
199,1.0,200,1,False,1.0,1.0,1,1,200,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
200,1.0,201,1,False,1.0,1.0,1,1,201,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
201,1.0,202,1,False,1.0,0.0,1,1,202,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
202,1.0,203,1,False,1.0,1.0,1,1,203,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
203,1.0,204,1,False,1.0,0.0,1,1,204,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
204,1.0,205,1,False,1.0,1.0,1,1,205,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
205,1.0,206,1,False,1.0,1.0,1,1,206,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
206,1.0,207,1,False,1.0,0.0,1,1,207,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
207,1.0,208,1,False,1.0,1.0,1,1,208,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
208,1.0,209,1,False,1.0,0.0,1,1,209,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
209,1.0,210,1,False,1.0,1.0,1,1,210,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
210,1.0,211,1,False,1.0,1.0,1,1,211,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
211,1.0,212,1,False,1.0,1.0,1,1,212,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
212,1.0,213,1,False,1.0,0.0,1,1,213,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
213,1.0,214,1,False,1.0,0.0,1,1,214,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
214,1.0,215,1,False,1.0,0.0,1,1,215,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
215,1.0,216,1,False,1.0,0.0,1,1,216,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
216,1.0,217,1,False,2.0,1.0,0,1,217,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
217,2.0,218,1,False,2.0,0.0,0,1,218,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
218,2.0,219,1,False,2.0,0.0,0,1,219,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
219,2.0,220,1,False,1.0,0.0,1,1,220,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
220,1.0,221,1,False,2.0,0.0,0,1,221,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
221,2.0,222,1,False,2.0,0.0,0,1,222,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
222,2.0,223,1,False,1.0,0.0,1,1,223,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
223,1.0,224,1,False,1.0,1.0,1,1,224,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
224,1.0,225,1,False,1.0,0.0,1,1,225,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
225,1.0,226,1,False,1.0,0.0,1,1,226,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
226,1.0,227,1,False,2.0,1.0,0,1,227,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
227,2.0,228,1,False,2.0,1.0,0,1,228,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
228,2.0,229,1,False,2.0,0.0,0,1,229,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
229,2.0,230,1,False,2.0,0.0,0,1,230,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
230,2.0,231,1,False,1.0,1.0,1,1,231,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
231,1.0,232,1,False,1.0,0.0,1,1,232,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
232,1.0,233,1,False,1.0,1.0,1,1,233,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
233,1.0,234,1,False,1.0,1.0,1,1,234,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
234,1.0,235,1,False,1.0,0.0,1,1,235,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
235,1.0,236,1,False,1.0,0.0,1,1,236,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
236,1.0,237,1,False,2.0,0.0,0,1,237,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
237,2.0,238,1,False,1.0,0.0,1,1,238,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
238,1.0,239,1,False,2.0,0.0,0,1,239,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
239,2.0,240,1,False,2.0,1.0,0,1,240,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
240,2.0,241,1,False,2.0,1.0,0,1,241,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
241,2.0,242,1,False,2.0,1.0,0,1,242,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
242,2.0,243,1,False,2.0,1.0,0,1,243,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
243,2.0,244,1,False,2.0,1.0,0,1,244,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
244,2.0,245,1,False,2.0,0.0,0,1,245,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
245,2.0,246,1,False,2.0,1.0,0,1,246,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
246,2.0,247,1,False,2.0,0.0,0,1,247,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
247,2.0,248,1,False,2.0,1.0,0,1,248,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
248,2.0,249,1,False,2.0,0.0,0,1,249,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
249,2.0,250,1,False,2.0,1.0,0,1,250,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
250,2.0,251,1,False,2.0,1.0,0,1,251,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
251,2.0,252,1,False,2.0,0.0,0,1,252,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
252,2.0,253,1,False,2.0,0.0,0,1,253,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
253,2.0,254,1,False,1.0,1.0,1,1,254,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
254,1.0,255,1,False,1.0,1.0,1,1,255,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
255,1.0,256,1,False,1.0,0.0,1,1,256,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
256,1.0,257,1,False,1.0,1.0,1,1,257,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
257,1.0,258,1,False,1.0,0.0,1,1,258,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
258,1.0,259,1,False,1.0,1.0,1,1,259,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
259,1.0,260,1,False,1.0,1.0,1,1,260,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
260,1.0,261,1,False,1.0,0.0,1,1,261,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
261,1.0,262,1,False,1.0,1.0,1,1,262,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
262,1.0,263,1,False,1.0,0.0,1,1,263,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
263,1.0,264,1,False,1.0,0.0,1,1,264,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
264,1.0,265,1,False,1.0,1.0,1,1,265,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
265,1.0,266,1,False,1.0,1.0,1,1,266,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
266,1.0,267,1,False,1.0,0.0,1,1,267,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
267,1.0,268,1,False,1.0,1.0,1,1,268,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
268,1.0,269,1,False,1.0,1.0,1,1,269,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
269,1.0,270,1,False,1.0,1.0,1,1,270,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
270,1.0,271,1,False,1.0,0.0,1,1,271,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
271,1.0,272,1,False,1.0,1.0,1,1,272,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
272,1.0,273,1,False,1.0,1.0,1,1,273,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
273,1.0,274,1,False,1.0,0.0,1,1,274,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
274,1.0,275,1,False,1.0,0.0,1,1,275,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
275,1.0,276,1,False,1.0,1.0,1,1,276,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
276,1.0,277,1,False,1.0,0.0,1,1,277,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
277,1.0,278,1,False,1.0,0.0,1,1,278,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
278,1.0,279,1,False,2.0,1.0,0,1,279,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
279,2.0,280,1,False,2.0,1.0,0,1,280,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
280,2.0,281,1,False,2.0,1.0,0,1,281,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
281,2.0,282,1,False,2.0,1.0,0,1,282,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
282,2.0,283,1,False,2.0,1.0,0,1,283,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
283,2.0,284,1,False,2.0,1.0,0,1,284,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
284,2.0,285,1,False,2.0,1.0,0,1,285,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
285,2.0,286,1,False,2.0,1.0,0,1,286,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
286,2.0,287,1,False,2.0,1.0,0,1,287,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
287,2.0,288,1,False,2.0,1.0,0,1,288,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
288,2.0,289,1,False,2.0,1.0,0,1,289,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
289,2.0,290,1,False,2.0,0.0,0,1,290,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
290,2.0,291,1,False,2.0,1.0,0,1,291,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
291,2.0,292,1,False,2.0,1.0,0,1,292,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
292,2.0,293,1,False,2.0,0.0,0,1,293,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
293,2.0,294,1,False,2.0,0.0,0,1,294,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
294,2.0,295,1,False,2.0,1.0,0,1,295,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
295,2.0,296,1,False,2.0,1.0,0,1,296,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
296,2.0,297,1,False,2.0,0.0,0,1,297,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
297,2.0,298,1,False,2.0,1.0,0,1,298,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
298,2.0,299,1,False,2.0,1.0,0,1,299,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
299,2.0,300,1,True,2.0,0.0,0,1,300,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
0,2.0,1,1,False,2.0,0.0,0,1,1,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
