,is_done,blockID,stage,tot_t,obs,trialID,reward,obs_next,action,t,randomplanet,rewardplanet,highstate,transition,p_ambiguity,p_trans,p_reward_low,p_reward_high
193,False,1,1,194,2.0,194,1.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
194,False,1,1,195,2.0,195,1.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
195,False,1,1,196,2.0,196,0.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
196,False,1,1,197,2.0,197,0.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
197,False,1,1,198,2.0,198,1.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
198,False,1,1,199,2.0,199,0.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
199,False,1,1,200,2.0,200,0.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
200,False,1,1,201,2.0,201,1.0,1.0,1,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
201,False,1,1,202,1.0,202,1.0,1.0,1,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
202,False,1,1,203,1.0,203,0.0,1.0,1,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
203,False,1,1,204,1.0,204,0.0,1.0,1,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
204,False,1,1,205,1.0,205,1.0,1.0,1,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
205,False,1,1,206,1.0,206,1.0,1.0,1,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
206,False,1,1,207,1.0,207,0.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
207,False,1,1,208,1.0,208,0.0,1.0,1,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
208,False,1,1,209,1.0,209,0.0,1.0,1,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
209,False,1,1,210,1.0,210,1.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
210,False,1,1,211,2.0,211,1.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
211,False,1,1,212,2.0,212,0.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
212,False,1,1,213,2.0,213,0.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
213,False,1,1,214,2.0,214,0.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
214,False,1,1,215,2.0,215,0.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
215,False,1,1,216,1.0,216,1.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
216,False,1,1,217,2.0,217,1.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
217,False,1,1,218,2.0,218,0.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
218,False,1,1,219,2.0,219,0.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
219,False,1,1,220,2.0,220,0.0,1.0,1,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
220,False,1,1,221,1.0,221,1.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
221,False,1,1,222,2.0,222,0.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
222,False,1,1,223,2.0,223,1.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
223,False,1,1,224,2.0,224,0.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
224,False,1,1,225,2.0,225,1.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
225,False,1,1,226,2.0,226,0.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
226,False,1,1,227,1.0,227,1.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
227,False,1,1,228,2.0,228,1.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
228,False,1,1,229,2.0,229,1.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
229,False,1,1,230,2.0,230,0.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
230,False,1,1,231,2.0,231,1.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
231,False,1,1,232,2.0,232,0.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
232,False,1,1,233,2.0,233,1.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
233,False,1,1,234,2.0,234,1.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
234,False,1,1,235,2.0,235,0.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
235,False,1,1,236,2.0,236,0.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
236,False,1,1,237,2.0,237,0.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
237,False,1,1,238,2.0,238,1.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
238,False,1,1,239,1.0,239,0.0,1.0,1,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
239,False,1,1,240,1.0,240,1.0,1.0,1,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
240,False,1,1,241,1.0,241,0.0,1.0,1,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
241,False,1,1,242,1.0,242,0.0,1.0,1,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
242,False,1,1,243,1.0,243,0.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
243,False,1,1,244,2.0,244,0.0,1.0,1,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
244,False,1,1,245,1.0,245,0.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
245,False,1,1,246,1.0,246,1.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
246,False,1,1,247,2.0,247,0.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
247,False,1,1,248,2.0,248,1.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
248,False,1,1,249,2.0,249,0.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
249,False,1,1,250,2.0,250,1.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
250,False,1,1,251,2.0,251,0.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
251,False,1,1,252,2.0,252,0.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
252,False,1,1,253,2.0,253,0.0,1.0,1,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
253,False,1,1,254,1.0,254,1.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
254,False,1,1,255,1.0,255,0.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
255,False,1,1,256,1.0,256,1.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
256,False,1,1,257,2.0,257,0.0,2.0,0,0,,[1. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
257,False,1,1,258,2.0,258,1.0,2.0,0,0,,[1. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
258,False,1,1,259,2.0,259,0.0,2.0,0,0,,[1. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
259,False,1,1,260,2.0,260,0.0,2.0,0,0,,[1. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
260,False,1,1,261,2.0,261,1.0,1.0,1,0,,[1. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
261,False,1,1,262,1.0,262,1.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
262,False,1,1,263,1.0,263,0.0,1.0,1,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
263,False,1,1,264,1.0,264,1.0,1.0,1,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
264,False,1,1,265,1.0,265,1.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
265,False,1,1,266,1.0,266,0.0,1.0,1,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
266,False,1,1,267,1.0,267,1.0,1.0,1,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
267,False,1,1,268,1.0,268,1.0,1.0,1,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
268,False,1,1,269,1.0,269,1.0,1.0,1,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
269,False,1,1,270,1.0,270,1.0,1.0,1,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
270,False,1,1,271,1.0,271,0.0,1.0,1,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
271,False,1,1,272,1.0,272,0.0,1.0,1,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
272,False,1,1,273,1.0,273,0.0,1.0,1,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
273,False,1,1,274,1.0,274,0.0,2.0,0,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
274,False,1,1,275,2.0,275,1.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
275,False,1,1,276,1.0,276,0.0,1.0,1,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
276,False,1,1,277,1.0,277,1.0,1.0,1,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
277,False,1,1,278,1.0,278,1.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
278,False,1,1,279,1.0,279,0.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
279,False,1,1,280,1.0,280,0.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
280,False,1,1,281,1.0,281,0.0,1.0,1,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
281,False,1,1,282,1.0,282,1.0,2.0,0,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
282,False,1,1,283,2.0,283,0.0,2.0,0,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
283,False,1,1,284,2.0,284,0.0,1.0,1,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
284,False,1,1,285,1.0,285,0.0,2.0,0,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
285,False,1,1,286,2.0,286,1.0,1.0,1,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
286,False,1,1,287,1.0,287,1.0,1.0,1,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
287,False,1,1,288,1.0,288,1.0,1.0,1,0,,[1. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
288,False,1,1,289,1.0,289,1.0,1.0,1,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
289,False,1,1,290,1.0,290,0.0,1.0,1,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
290,False,1,1,291,1.0,291,1.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
291,False,1,1,292,1.0,292,0.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
292,False,1,1,293,1.0,293,0.0,1.0,1,0,,[1. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
293,False,1,1,294,1.0,294,1.0,1.0,1,0,,[0. 0.],1,[2 1],0.0,[0. 0.],0.5,0.5
294,False,1,1,295,1.0,295,0.0,1.0,1,0,,[0. 1.],1,[2 1],0.0,[0. 0.],0.5,0.5
295,False,1,1,296,1.0,296,0.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
296,False,1,1,297,1.0,297,0.0,1.0,1,0,,[0. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
297,False,1,1,298,1.0,298,0.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[0. 0.],0.5,0.5
298,False,1,1,299,1.0,299,1.0,2.0,0,0,,[1. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
299,True,1,1,300,2.0,300,0.0,2.0,0,0,,[0. 0.],0,[2 1],0.0,[0. 0.],0.5,0.5
0,False,1,1,1,2.0,1,0.0,2.0,0,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
1,False,1,1,2,2.0,2,0.0,2.0,0,0,,[1. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
2,False,1,1,3,2.0,3,1.0,1.0,1,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
3,False,1,1,4,1.0,4,0.0,1.0,1,0,,[1. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
4,False,1,1,5,1.0,5,1.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
5,False,1,1,6,1.0,6,0.0,1.0,1,0,,[1. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
6,False,1,1,7,1.0,7,1.0,1.0,1,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
7,False,1,1,8,1.0,8,0.0,1.0,1,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
8,False,1,1,9,1.0,9,0.0,1.0,1,0,,[1. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
9,False,1,1,10,1.0,10,1.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
10,False,1,1,11,1.0,11,0.0,1.0,1,0,,[1. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
11,False,1,1,12,1.0,12,1.0,1.0,1,0,,[1. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
12,False,1,1,13,1.0,13,1.0,2.0,1,0,,[1. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
13,False,1,1,14,2.0,14,0.0,2.0,1,0,,[1. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
14,False,1,1,15,2.0,15,1.0,2.0,1,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
15,False,1,1,16,2.0,16,1.0,2.0,1,0,,[1. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
16,False,1,1,17,2.0,17,1.0,1.0,0,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
17,False,1,1,18,1.0,18,1.0,2.0,1,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
18,False,1,1,19,2.0,19,1.0,2.0,1,0,,[1. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
19,False,1,1,20,2.0,20,1.0,1.0,0,0,,[1. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
20,False,1,1,21,1.0,21,1.0,2.0,1,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
21,False,1,1,22,2.0,22,0.0,1.0,0,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
22,False,1,1,23,1.0,23,0.0,1.0,0,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
23,False,1,1,24,1.0,24,0.0,1.0,0,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
24,False,1,1,25,1.0,25,0.0,1.0,0,0,,[0. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
25,False,1,1,26,1.0,26,0.0,1.0,0,0,,[1. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
26,False,1,1,27,1.0,27,1.0,1.0,0,0,,[1. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
27,False,1,1,28,1.0,28,1.0,1.0,0,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
28,False,1,1,29,1.0,29,0.0,1.0,0,0,,[0. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
29,False,1,1,30,1.0,30,0.0,1.0,0,0,,[0. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
30,False,1,1,31,1.0,31,0.0,1.0,0,0,,[0. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
31,False,1,1,32,1.0,32,0.0,1.0,0,0,,[1. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
32,False,1,1,33,1.0,33,1.0,2.0,1,0,,[0. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
33,False,1,1,34,2.0,34,0.0,2.0,1,0,,[0. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
34,False,1,1,35,2.0,35,1.0,2.0,1,0,,[0. 0.],1,[1 2],0.0,[1. 1.],0.5,0.5
35,False,1,1,36,2.0,36,0.0,2.0,1,0,,[0. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
36,False,1,1,37,2.0,37,1.0,2.0,1,0,,[0. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
37,False,1,1,38,2.0,38,1.0,2.0,1,0,,[0. 0.],1,[1 2],0.0,[1. 1.],0.5,0.5
38,False,1,1,39,2.0,39,0.0,2.0,1,0,,[1. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
39,False,1,1,40,2.0,40,1.0,2.0,1,0,,[0. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
40,False,1,1,41,2.0,41,1.0,2.0,1,0,,[1. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
41,False,1,1,42,2.0,42,1.0,2.0,1,0,,[1. 0.],1,[1 2],0.0,[1. 1.],0.5,0.5
42,False,1,1,43,2.0,43,0.0,2.0,1,0,,[1. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
43,False,1,1,44,2.0,44,1.0,2.0,1,0,,[0. 1.],1,[1 2],0.0,[1. 1.],0.5,0.5
44,False,1,1,45,2.0,45,1.0,2.0,1,0,,[0. 0.],1,[1 2],0.0,[1. 1.],0.5,0.5
45,False,1,1,46,2.0,46,0.0,2.0,1,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
46,False,1,1,47,2.0,47,1.0,2.0,1,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
47,False,1,1,48,2.0,48,1.0,2.0,1,0,,[1. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
48,False,1,1,49,2.0,49,1.0,1.0,1,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
49,False,1,1,50,1.0,50,0.0,1.0,1,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
50,False,1,1,51,1.0,51,0.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
51,False,1,1,52,1.0,52,0.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
52,False,1,1,53,1.0,53,0.0,1.0,1,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
53,False,1,1,54,1.0,54,0.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
54,False,1,1,55,1.0,55,0.0,1.0,1,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
55,False,1,1,56,1.0,56,0.0,1.0,1,0,,[1. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
56,False,1,1,57,1.0,57,1.0,1.0,1,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
57,False,1,1,58,1.0,58,0.0,1.0,1,0,,[1. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
58,False,1,1,59,1.0,59,1.0,1.0,1,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
59,False,1,1,60,1.0,60,0.0,2.0,0,0,,[1. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
60,False,1,1,61,2.0,61,0.0,2.0,0,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
61,False,1,1,62,2.0,62,0.0,2.0,0,0,,[1. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
62,False,1,1,63,2.0,63,0.0,2.0,0,0,,[1. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
63,False,1,1,64,2.0,64,1.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
64,False,1,1,65,1.0,65,0.0,1.0,1,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
65,False,1,1,66,1.0,66,0.0,1.0,1,0,,[1. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
66,False,1,1,67,1.0,67,1.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
67,False,1,1,68,1.0,68,0.0,1.0,1,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
68,False,1,1,69,1.0,69,0.0,1.0,1,0,,[1. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
69,False,1,1,70,1.0,70,0.0,2.0,0,0,,[1. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
70,False,1,1,71,2.0,71,1.0,1.0,1,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
71,False,1,1,72,1.0,72,0.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
72,False,1,1,73,1.0,73,0.0,1.0,1,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
73,False,1,1,74,1.0,74,0.0,2.0,0,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
74,False,1,1,75,2.0,75,0.0,1.0,1,0,,[0. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
75,False,1,1,76,1.0,76,1.0,2.0,0,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
76,False,1,1,77,2.0,77,0.0,2.0,0,0,,[0. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
77,False,1,1,78,2.0,78,1.0,2.0,0,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
78,False,1,1,79,2.0,79,0.0,2.0,0,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
79,False,1,1,80,2.0,80,0.0,1.0,1,0,,[1. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
80,False,1,1,81,1.0,81,1.0,2.0,0,0,,[1. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
81,False,1,1,82,2.0,82,1.0,2.0,0,0,,[0. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
82,False,1,1,83,2.0,83,1.0,2.0,0,0,,[1. 1.],0,[2 1],0.0,[1. 1.],0.5,0.5
83,False,1,1,84,2.0,84,1.0,2.0,0,0,,[1. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
84,False,1,1,85,2.0,85,0.0,2.0,0,0,,[0. 0.],0,[2 1],0.0,[1. 1.],0.5,0.5
85,False,1,1,86,2.0,86,0.0,2.0,0,0,,[1. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
86,False,1,1,87,2.0,87,1.0,1.0,0,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
87,False,1,1,88,1.0,88,1.0,2.0,1,0,,[1. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
88,False,1,1,89,2.0,89,1.0,1.0,0,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
89,False,1,1,90,1.0,90,1.0,2.0,1,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
90,False,1,1,91,2.0,91,0.0,1.0,0,0,,[1. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
91,False,1,1,92,1.0,92,1.0,1.0,0,0,,[1. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
92,False,1,1,93,1.0,93,1.0,1.0,0,0,,[0. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
93,False,1,1,94,1.0,94,0.0,2.0,1,0,,[1. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
94,False,1,1,95,2.0,95,0.0,2.0,1,0,,[1. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
95,False,1,1,96,2.0,96,0.0,2.0,1,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
96,False,1,1,97,2.0,97,1.0,2.0,1,0,,[1. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
97,False,1,1,98,2.0,98,1.0,2.0,1,0,,[1. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
98,False,1,1,99,2.0,99,0.0,2.0,1,0,,[0. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
99,False,1,1,100,2.0,100,0.0,2.0,1,0,,[1. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
100,False,1,1,101,2.0,101,1.0,1.0,0,0,,[1. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
101,False,1,1,102,1.0,102,0.0,2.0,1,0,,[1. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
102,False,1,1,103,2.0,103,1.0,1.0,0,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
103,False,1,1,104,1.0,104,0.0,1.0,0,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
104,False,1,1,105,1.0,105,0.0,1.0,0,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
105,False,1,1,106,1.0,106,0.0,1.0,0,0,,[1. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
106,False,1,1,107,1.0,107,1.0,1.0,0,0,,[1. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
107,False,1,1,108,1.0,108,1.0,1.0,0,0,,[0. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
108,False,1,1,109,1.0,109,0.0,1.0,0,0,,[1. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
109,False,1,1,110,1.0,110,1.0,1.0,0,0,,[1. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
110,False,1,1,111,1.0,111,1.0,1.0,0,0,,[1. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
111,False,1,1,112,1.0,112,1.0,1.0,0,0,,[0. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
112,False,1,1,113,1.0,113,0.0,1.0,0,0,,[1. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
113,False,1,1,114,1.0,114,1.0,1.0,0,0,,[1. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
114,False,1,1,115,1.0,115,1.0,1.0,0,0,,[1. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
115,False,1,1,116,1.0,116,1.0,1.0,0,0,,[1. 1.],0,[1 2],0.0,[1. 1.],0.5,0.5
116,False,1,1,117,1.0,117,1.0,1.0,0,0,,[0. 0.],0,[1 2],0.0,[1. 1.],0.5,0.5
